"idsite","occ1","occ2","occ3","occ4","effort","altitude","foret","X","Y"
3702,0,0,0,0,-0.0139523043702497,-0.565814031015203,0.427548828602712,925000,6725000
3703,0,0,0,0,0.472132860181707,-0.401866090187507,0.683466293149699,935000,6725000
3704,0,0,0,0,0.5531470542737,-0.406810803076869,0.928129685373015,945000,6725000
3705,0,0,0,0,0.715175442457686,-0.444943388309039,0.451652285754893,955000,6725000
3706,0,0,0,0,0.512639957227704,-0.429948043945559,0.771796468679361,965000,6725000
3707,0,0,0,0,0.877203830641671,-0.273527817676154,1.11701129137737,975000,6725000
3708,0,0,0,0,0.755682539503682,-0.321799005238048,0.537347360109207,985000,6725000
3709,0,0,0,0,1.03923221882566,-0.347215408466283,0.0623958998691834,995000,6725000
3710,0,0,0,0,1.16075350996365,-0.294402379430158,0.316090460848253,1005000,6725000
3711,0,0,0,0,1.07973931587165,-0.267755639907957,0.429832214760739,1015000,6725000
3712,0,0,0,0,0.998725121779661,-0.248406917949997,-0.32292682767267,1025000,6725000
3713,0,0,0,0,0.391118666089714,-0.274731930472542,-0.00442065876988854,1035000,6725000
3714,0,0,0,0,0.0670618897217431,-0.470871980447131,-0.8840608600256,1045000,6725000
3715,0,0,0,0,-0.256994886646228,-0.312680422401566,-1.25499708283751,1055000,6725000
3716,0,0,0,0,-0.419023274830214,-0.166189534179521,-1.25499708283751,1065000,6725000
3717,0,0,0,0,-0.702572954152189,-1.02721033479338,-1.25499708283751,1075000,6725000
3749,0,0,0,0,-0.783587148244182,-0.53735794970032,1.12336371450522,795000,6735000
3750,0,0,0,0,-0.743080051198185,-0.416659590291624,0.899992214577128,805000,6735000
3751,0,0,0,0,-0.743080051198185,-0.362932295177707,0.833536396197109,815000,6735000
3752,0,0,0,0,-0.702572954152189,-0.33897707626583,0.460261692841083,825000,6735000
3753,0,0,0,0,-0.743080051198185,-0.266854892025106,1.15554206890494,835000,6735000
3754,0,0,0,0,-0.662065857106192,-0.208928720225063,0.505124014205935,845000,6735000
3755,0,0,0,0,-0.662065857106192,-0.210925476585028,0.946038189659789,855000,6735000
3756,0,0,0,0,-0.702572954152189,-0.234116721088699,0.329344095683267,865000,6735000
3757,0,0,0,0,-0.702572954152189,-0.431629113657969,-0.127505827861012,875000,6735000
3758,0,0,0,0,-0.702572954152189,-0.451277677578803,0.613666690060771,885000,6735000
3759,0,0,0,0,-0.783587148244182,-0.462173575537241,0.0104700471511086,895000,6735000
3760,0,0,0,0,-0.743080051198185,-0.49964494708779,0.319001303364259,905000,6735000
3761,0,0,0,0,-0.419023274830214,-0.53669164134725,0.842239423328124,915000,6735000
3762,0,0,0,0,-0.0139523043702497,-0.550469805365102,0.7488797634623,925000,6735000
3763,0,0,0,0,0.350611569043718,-0.540702709521014,-0.290921973442356,935000,6735000
3764,0,0,0,0,0.593654151319696,-0.460746394673756,0.0500291634156489,945000,6735000
3765,0,0,0,0,0.5531470542737,-0.434222310303818,0.426847015029275,955000,6735000
3766,0,0,0,0,0.391118666089714,-0.444477634138623,0.568844780226059,965000,6735000
3767,0,0,0,0,0.796189636549679,-0.273479333085203,1.87530536638899,975000,6735000
3768,0,0,0,0,1.07973931587165,-0.274232712880481,0.327022453276707,985000,6735000
3769,0,0,0,0,1.28227480110164,-0.322131064916137,0.349673789445847,995000,6735000
3770,0,0,0,0,1.7278528686076,-0.376529735927812,-0.234137711865714,1005000,6735000
3771,0,0,0,0,1.80886706269959,-0.438406419522255,0.012245325670172,1015000,6735000
3772,0,0,0,0,1.56582448042361,-0.383366042726733,-0.132480756631484,1025000,6735000
3773,0,0,0,0,1.20126060700964,-0.472241690493909,-0.468475958138183,1035000,6735000
3774,0,0,0,0,0.472132860181707,-0.492519179851569,-0.957476385802657,1045000,6735000
3775,0,0,0,0,0.0265547926757467,-0.28239558009884,-1.25499708283751,1055000,6735000
3776,0,0,0,0,-0.45953037187621,-0.286827072113454,-1.25499708283751,1065000,6735000
3777,0,0,0,0,-0.662065857106192,-1.02721033479338,-1.25499708283751,1075000,6735000
3809,0,0,0,0,-0.783587148244182,-0.521052677340483,0.443884381431325,795000,6745000
3810,0,0,0,0,-0.783587148244182,-0.518100692486952,0.629422606842072,805000,6745000
3811,0,0,0,0,-0.783587148244182,-0.472953928874726,0.79149776314826,815000,6745000
3812,0,0,0,0,-0.743080051198185,-0.384123167134362,2.36402894139573,825000,6745000
3813,0,0,0,0,-0.743080051198185,-0.37224490191266,1.81090636018802,835000,6745000
3814,0,0,0,0,-0.783587148244182,-0.283719851398973,1.20827318871361,845000,6745000
3815,0,0,0,0,-0.783587148244182,-0.246915351508622,1.7104352139532,855000,6745000
3816,0,0,0,0,-0.783587148244182,-0.184400373880244,0.68818743751089,865000,6745000
3820,0,0,0,0,-0.702572954152189,-0.424599985738433,0.367661635036797,905000,6745000
3821,0,0,0,0,-0.419023274830214,-0.521830461053623,0.181672416949684,915000,6745000
3822,0,0,0,0,-0.216487789600232,-0.561381641699883,0.125543091571516,925000,6745000
3823,0,0,0,0,0.310104471997722,-0.52408432564005,0.627508447364426,935000,6745000
3824,0,0,0,0,0.512639957227704,-0.47116132254888,0.706595428310198,945000,6745000
3825,0,0,1,0,0.796189636549679,-0.45211633196235,0.488884236703754,955000,6745000
3826,0,0,0,0,0.472132860181707,-0.347676760399556,1.05288573653034,965000,6745000
3827,0,0,0,0,0.715175442457686,0.0139556076012793,2.31327205953952,975000,6745000
3828,0,0,0,0,1.12024641291765,0.11300031496243,2.01101321162454,985000,6745000
3829,0,0,0,0,1.84937415974559,0.048515816660307,1.67848774409569,995000,6745000
3830,0,0,0,0,2.37596642134354,-0.33182492267661,0.615438600952322,1005000,6745000
3831,0,0,0,0,2.53799480952752,-0.48783639622128,-0.130195754012251,1015000,6745000
3832,0,0,0,0,2.29495222725155,-0.504305459589701,-0.64542767632982,1025000,6745000
3833,0,0,0,0,1.60633157746961,-0.57157560320595,0.981450139996232,1035000,6745000
3834,0,0,0,0,0.715175442457686,-0.378320209729753,-0.807349066763824,1045000,6745000
3835,0,0,0,0,0.229090277905729,0.068312319962111,-1.25499708283751,1055000,6745000
3836,0,0,0,0,-0.378516177784217,0.181521488518737,-1.25499708283751,1065000,6745000
3837,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,1075000,6745000
3866,0,0,0,0,-0.743080051198185,-0.662058033564513,-0.0553673401126639,765000,6755000
3867,0,0,0,0,-0.743080051198185,-0.620750230953352,0.0744933608268831,775000,6755000
3868,0,0,0,0,-0.743080051198185,-0.542253557687464,0.964370072077333,785000,6755000
3869,0,0,0,0,-0.743080051198185,-0.505021183380018,0.956093251884198,795000,6755000
3870,0,0,0,0,-0.743080051198185,-0.564038042353962,0.32533244308624,805000,6755000
3875,0,0,0,0,-0.783587148244182,-0.30506255322643,1.2848018503913,855000,6755000
3876,0,0,0,0,-0.783587148244182,-0.240256078092865,0.369229063585839,865000,6755000
3877,0,0,0,0,-0.783587148244182,-0.290516994172613,-0.828271563997287,875000,6755000
3878,0,0,0,0,-0.783587148244182,-0.342145501549447,-0.507633181735478,885000,6755000
3880,0,0,0,0,-0.662065857106192,-0.455203600557055,0.38592697313471,905000,6755000
3881,0,0,0,0,-0.5810516630142,-0.550104059769011,0.179856188080079,915000,6755000
3882,0,0,0,0,-0.297501983692225,-0.527032082607536,0.39164453112406,925000,6755000
3883,0,0,0,0,-0.0139523043702497,-0.518855416100279,0.427058232626808,935000,6755000
3884,0,0,0,0,0.148076083813736,-0.531667114050473,0.995831795342561,945000,6755000
3885,0,0,0,0,0.350611569043718,-0.361265410902701,1.2225284906757,955000,6755000
3886,0,0,0,0,0.391118666089714,-0.138183676888022,1.44935329055939,965000,6755000
3887,0,0,0,0,1.16075350996365,0.0963384542235379,1.88206513774066,975000,6755000
3888,0,0,0,0,1.84937415974559,0.536687467483284,2.45446563528651,985000,6755000
3889,0,0,0,0,2.65951610066551,0.411734912807413,2.47415089984845,995000,6755000
3890,0,0,0,0,3.26712255635546,0.047395271514926,2.08593026148024,1005000,6755000
3891,0,0,0,0,3.26712255635546,-0.436702782184062,0.298042536782495,1015000,6755000
3892,0,0,0,0,2.74053029475751,-0.592848251271206,-0.241142915910435,1025000,6755000
3893,0,0,0,0,2.21393803315955,-0.602355356983387,1.44336026063958,1035000,6755000
3894,0,0,0,0,0.998725121779661,-0.479860880040466,-1.00858348408195,1045000,6755000
3895,0,0,0,0,0.148076083813736,0.379963773218647,-1.25499708283751,1055000,6755000
3896,0,0,0,0,-0.297501983692225,0.521362852766153,-1.25499708283751,1065000,6755000
3897,0,0,0,0,-0.702572954152189,-1.02721033479338,-1.25499708283751,1075000,6755000
3925,0,0,0,0,-0.743080051198185,-0.806475242219807,-0.265136049585333,755000,6765000
3926,0,0,0,0,-0.743080051198185,-0.772600473611124,0.114326332560674,765000,6765000
3927,0,0,0,0,-0.743080051198185,-0.67894504900655,0.555690557755191,775000,6765000
3928,0,0,0,0,-0.743080051198185,-0.562825114896527,-0.617340854651709,785000,6765000
3929,0,0,0,0,-0.702572954152189,-0.50985060265634,0.182362645884481,795000,6765000
3930,0,0,0,0,-0.702572954152189,-0.545323568331137,1.6892048818889,805000,6765000
3931,0,0,0,0,-0.702572954152189,-0.515328299829018,1.86302133886715,815000,6765000
3932,0,0,0,0,-0.743080051198185,-0.511457305811842,1.51255611546821,825000,6765000
3934,0,0,0,0,-0.783587148244182,-0.454397878953959,1.12120924112834,845000,6765000
3935,0,0,0,0,-0.783587148244182,-0.333435637823279,1.65284959173388,855000,6765000
3936,0,0,0,0,-0.662065857106192,-0.307492938538163,0.639324644072349,865000,6765000
3937,0,0,0,0,-0.5810516630142,-0.276042340376772,0.0065124112993686,875000,6765000
3938,0,0,0,0,-0.5810516630142,-0.273695062054308,-0.691489479261786,885000,6765000
3939,0,0,0,0,-0.662065857106192,-0.327593792460356,0.0583954277954947,895000,6765000
3940,0,0,0,0,-0.662065857106192,-0.42211196114169,0.346367183344667,905000,6765000
3941,0,0,0,0,-0.540544565968203,-0.490949213900531,-0.0155203590484242,915000,6765000
3942,0,0,0,0,-0.378516177784217,-0.507030804502451,-0.0463610918004962,925000,6765000
3943,0,0,0,0,-0.135473595508239,-0.485027501375281,0.642885438698112,935000,6765000
3944,0,0,0,0,-0.0544594014162461,-0.392574474577169,1.51244026908181,945000,6765000
3945,0,0,0,0,0.229090277905729,-0.191868219087097,0.749302602772668,955000,6765000
3946,0,0,0,0,0.5531470542737,0.128715099330841,1.50578853122072,965000,6765000
3947,0,0,0,0,1.28227480110164,0.150396961977664,1.7542445455477,975000,6765000
3948,0,0,0,0,2.21393803315955,0.354220678983037,1.41592837515994,985000,6765000
3949,0,0,0,0,3.30762965340146,0.459729201690441,2.14521936440007,995000,6765000
3950,0,1,0,0,4.15827869136738,0.630598202331679,2.28977086889152,1005000,6765000
3951,0,0,0,0,4.19878578841338,-0.32835847379577,0.679365869891463,1015000,6765000
3952,0,0,0,0,3.63168642976943,-0.625473376834035,-0.64078742238146,1025000,6765000
3953,0,0,0,0,2.94306577998749,-0.625878039165571,-0.27703960255091,1035000,6765000
3954,0,0,0,0,1.32278189814763,-0.614198984593021,-0.459881974785997,1045000,6765000
3955,0,0,0,0,0.350611569043718,-0.293607152678003,-1.25499708283751,1055000,6765000
3956,0,0,0,0,-0.175980692554235,0.729292803188298,-1.25499708283751,1065000,6765000
3957,0,0,0,0,-0.662065857106192,-1.02721033479338,-1.25499708283751,1075000,6765000
3984,0,0,0,0,-0.743080051198185,-0.58720916350485,1.2233073555666,745000,6775000
3985,0,0,0,0,-0.743080051198185,-0.657477427577704,-0.261157669148121,755000,6775000
3986,0,0,0,0,-0.743080051198185,-0.732533215046983,-0.445307354383247,765000,6775000
3987,0,0,0,0,-0.743080051198185,-0.753569903592217,0.914390842766117,775000,6775000
3988,0,0,0,0,-0.743080051198185,-0.701827743524825,1.24141980337549,785000,6775000
3989,0,0,0,0,-0.662065857106192,-0.613401886720302,0.0636879911928693,795000,6775000
3990,0,0,0,0,-0.662065857106192,-0.616967482056623,0.121903090346679,805000,6775000
3991,0,0,0,0,-0.662065857106192,-0.536505595562224,0.462168847653505,815000,6775000
3992,0,0,0,0,-0.662065857106192,-0.434439407713725,1.98542193663769,825000,6775000
3993,0,0,0,0,-0.783587148244182,-0.516165276166253,0.765813811052291,835000,6775000
3994,0,0,0,0,-0.783587148244182,-0.528892374946609,0.30846507452098,845000,6775000
3995,0,0,0,0,-0.702572954152189,-0.412902653931517,0.432987277623893,855000,6775000
3996,0,0,0,0,-0.5810516630142,-0.361205985690335,0.873103055947275,865000,6775000
3997,0,0,0,0,-0.5810516630142,-0.275039101062098,0.3511003164598,875000,6775000
3998,0,0,0,0,-0.5810516630142,-0.306987053377739,-0.574157767069287,885000,6775000
3999,0,0,0,0,-0.540544565968203,-0.325312130474041,-0.555362566458684,895000,6775000
4000,0,0,0,0,-0.540544565968203,-0.271983744522807,1.59621552634426,905000,6775000
4001,0,0,0,0,-0.45953037187621,-0.42846324743339,0.404169815480845,915000,6775000
4002,0,0,0,0,-0.338009080738221,-0.44695933960362,1.46731890980876,925000,6775000
4003,0,0,0,0,-0.175980692554235,-0.261068192864992,1.60614140637732,935000,6775000
4004,0,0,0,0,0.10756898676774,-0.299324674460021,0.521424947823728,945000,6775000
4005,0,0,0,0,0.391118666089714,-0.0424264282175603,1.02818028228417,955000,6775000
4006,0,0,0,0,0.796189636549679,-0.0395259002703185,1.46884808210927,965000,6775000
4007,0,0,0,0,1.40379609223962,0.0278844428357464,1.59626725310284,975000,6775000
4008,0,0,0,0,2.37596642134354,0.508583644414385,1.50907156392931,985000,6775000
4009,0,1,0,0,3.67219352681542,0.833252241062445,2.34001694900677,995000,6775000
4010,0,0,0,0,4.36081417659736,0.462189885470534,1.6291506539984,1005000,6775000
4011,0,0,0,0,4.44182837068936,-0.102791845309148,1.72937178756675,1015000,6775000
4012,0,0,0,0,4.19878578841338,-0.648202648087768,-0.538363523657717,1025000,6775000
4013,0,0,0,0,3.14560126521747,-0.650754706392257,-0.415157793501675,1035000,6775000
4014,0,0,0,0,1.84937415974559,-0.644153946046757,-0.408114804676273,1045000,6775000
4015,0,0,0,0,0.431625763135711,-0.537435822135103,-1.25499708283751,1055000,6775000
4016,0,0,0,0,-0.175980692554235,-0.163781860621535,-1.25499708283751,1065000,6775000
4017,0,0,0,0,-0.540544565968203,-1.02721033479338,-1.25499708283751,1075000,6775000
4044,0,0,0,0,-0.743080051198185,-0.63079654063161,-0.125449689207474,745000,6785000
4045,0,0,0,0,-0.743080051198185,-0.610457835306423,0.0727615920552707,755000,6785000
4046,0,0,0,0,-0.743080051198185,-0.560775570806514,1.38754169992819,765000,6785000
4047,0,0,0,0,-0.743080051198185,-0.67319582062114,-0.142189963510442,775000,6785000
4048,0,0,0,0,-0.662065857106192,-0.767514818641583,0.503500144219797,785000,6785000
4049,0,0,0,0,-0.621558760060196,-0.7292776787692,0.566855994122755,795000,6785000
4050,0,0,0,0,-0.662065857106192,-0.620275603050046,0.00918846282525925,805000,6785000
4051,0,0,0,0,-0.662065857106192,-0.510653264038215,0.32386941099006,815000,6785000
4052,0,0,0,0,-0.662065857106192,-0.488990920443388,0.617531514098289,825000,6785000
4053,0,0,0,0,-0.662065857106192,-0.540258080894958,1.7738320142067,835000,6785000
4054,0,0,0,0,-0.783587148244182,-0.469780459512018,0.648244411710017,845000,6785000
4055,0,0,0,0,-0.662065857106192,-0.464072942003887,-0.0768752993890346,855000,6785000
4056,0,0,0,0,-0.5810516630142,-0.375251075640913,0.854716752669142,865000,6785000
4057,0,0,0,0,-0.5810516630142,-0.293262521358231,0.619667667581505,875000,6785000
4058,0,0,0,0,-0.540544565968203,-0.251046474611223,0.179120832936626,885000,6785000
4059,0,0,0,0,-0.540544565968203,-0.353455050908473,-0.405791747866158,895000,6785000
4060,0,0,0,0,-0.500037468922207,-0.317407414306955,1.00334295174464,905000,6785000
4061,0,0,0,0,-0.297501983692225,-0.285545752600116,0.0884876043042679,915000,6785000
4062,0,0,0,0,-0.216487789600232,-0.361193886092249,0.645864037879653,925000,6785000
4063,0,0,2,0,-0.0949664984622425,-0.351699959547396,0.637880066574934,935000,6785000
4064,0,0,0,0,0.148076083813736,-0.325782458823535,0.313099872912771,945000,6785000
4065,0,0,0,0,0.391118666089714,-0.23774704133404,0.989892243347641,955000,6785000
4066,0,0,0,0,0.715175442457686,-0.220504471516819,1.2310838810166,965000,6785000
4067,0,0,0,0,1.52531738337761,0.15960845245586,1.80286177158809,975000,6785000
4068,0,0,0,0,2.13292383906756,0.348612099680323,1.94787342870273,985000,6785000
4069,0,0,0,0,3.18610836226347,0.647570459240777,2.47844610668196,995000,6785000
4070,0,0,0,0,4.07726449727539,0.611959203458742,1.46132938222156,1005000,6785000
4071,0,0,0,0,4.48233546773535,-0.113752704672648,1.52757034596634,1015000,6785000
4072,0,0,0,0,4.32030707955137,-0.662309887764028,-0.713090418733754,1025000,6785000
4073,0,0,0,0,3.06458707112548,-0.674421638677861,-0.0292214842271914,1035000,6785000
4074,0,0,0,0,2.13292383906756,-0.54204335476223,-0.741284600376938,1045000,6785000
4075,0,0,0,0,0.472132860181707,-0.626145773817254,-1.25499708283751,1055000,6785000
4076,0,0,0,0,-0.216487789600232,-0.546261682620028,-1.25499708283751,1065000,6785000
4077,0,0,0,0,-0.500037468922207,-1.02721033479338,-1.25499708283751,1075000,6785000
4103,0,0,0,0,-0.783587148244182,-0.713311105836656,-0.115025130892482,735000,6795000
4104,0,0,0,0,-0.743080051198185,-0.713544740725977,-0.165999494133404,745000,6795000
4105,0,0,0,0,-0.743080051198185,-0.699091542832927,-0.181097039736169,755000,6795000
4106,0,0,0,0,-0.743080051198185,-0.659504384559989,0.142295826096278,765000,6795000
4107,0,0,0,0,-0.702572954152189,-0.75139747050018,-0.632931084159434,775000,6795000
4108,0,0,0,0,-0.662065857106192,-0.800974395466941,-0.681953368436929,785000,6795000
4109,0,0,0,0,-0.621558760060196,-0.780950529922156,-0.257083715442127,795000,6795000
4110,0,0,0,0,-0.621558760060196,-0.717526119996277,0.996238470040873,805000,6795000
4111,0,0,0,0,-0.662065857106192,-0.621949090149611,-0.185125395765654,815000,6795000
4112,0,0,0,0,-0.662065857106192,-0.586875649490871,0.593623109931584,825000,6795000
4113,0,0,0,0,-0.702572954152189,-0.511176329164972,-0.0959402469633238,835000,6795000
4114,0,0,0,0,-0.783587148244182,-0.420422561199085,0.895514078217181,845000,6795000
4115,0,0,0,0,-0.702572954152189,-0.450986932300449,0.751188070063914,855000,6795000
4116,0,0,0,0,-0.621558760060196,-0.404751473244645,0.96371823409617,865000,6795000
4117,0,0,0,0,-0.5810516630142,-0.423481287033954,0.919359440396867,875000,6795000
4118,0,0,0,0,-0.5810516630142,-0.274634301825779,0.659413754525494,885000,6795000
4119,0,0,0,0,-0.540544565968203,-0.312248074705566,0.460703390865517,895000,6795000
4120,0,0,0,0,-0.45953037187621,-0.33948246267323,-0.105237862407803,905000,6795000
4121,0,0,0,0,-0.297501983692225,-0.335133069753458,0.317973907562992,915000,6795000
4122,0,0,0,0,-0.175980692554235,-0.32733485879252,-0.402927513314914,925000,6795000
4123,0,0,0,0,-0.175980692554235,-0.414552745830396,-0.223198580066936,935000,6795000
4124,0,0,0,0,0.0670618897217431,-0.349549693828616,-0.305467564895955,945000,6795000
4125,0,0,0,0,0.431625763135711,-0.352543945686497,0.425068503587801,955000,6795000
4126,0,0,0,0,0.674668345411689,-0.282836000225949,1.27776189243066,965000,6795000
4127,0,0,0,0,1.24176770405564,-0.14181514370381,1.10919650967884,975000,6795000
4128,0,0,0,0,1.80886706269959,0.0108220647155584,1.18586822817322,985000,6795000
4129,0,0,0,0,2.41647351838954,0.0539735252603726,0.812029783971742,995000,6795000
4130,0,0,0,0,3.55067223567743,0.545343964142825,2.01890181171813,1005000,6795000
4131,0,1,0,0,3.9152361090914,0.0815821721125414,2.25357641662647,1015000,6795000
4132,0,0,0,0,3.87472901204541,-0.637287517027549,-0.517268772277031,1025000,6795000
4133,0,0,0,0,3.34813675044745,-0.693190971549516,-0.624737242308187,1035000,6795000
4134,0,0,0,0,2.33545932429754,-0.673486672054291,-0.0216956449691634,1045000,6795000
4135,0,0,0,0,0.836696733595675,-0.62460271120218,-1.22797226985718,1055000,6795000
4136,0,0,0,0,0.229090277905729,-0.374892199011138,-1.25499708283751,1065000,6795000
4137,0,0,0,0,-0.256994886646228,-1.02721033479338,-1.25499708283751,1075000,6795000
4138,0,0,0,0,-0.783587148244182,-1.02721033479338,-1.25499708283751,1085000,6795000
4163,0,0,0,0,-0.783587148244182,-0.745339506614573,-0.353841648229999,735000,6805000
4164,0,0,0,0,-0.743080051198185,-0.740258774023605,-0.618877907200595,745000,6805000
4165,0,0,0,0,-0.743080051198185,-0.719784087391614,-0.99806741048933,755000,6805000
4166,0,0,0,0,-0.743080051198185,-0.708255200047002,-0.902392035241367,765000,6805000
4167,0,0,0,0,-0.702572954152189,-0.800552340423172,-0.768726117271259,775000,6805000
4168,0,0,0,0,-0.662065857106192,-0.75635056281782,-1.08227059217969,785000,6805000
4169,0,0,0,0,-0.662065857106192,-0.765533788035366,-0.216365731198264,795000,6805000
4170,0,0,0,0,-0.662065857106192,-0.773244215495567,0.365931752136591,805000,6805000
4171,0,0,0,0,-0.702572954152189,-0.750406251129556,-0.000351621800061766,815000,6805000
4172,0,0,0,0,-0.702572954152189,-0.680721385962135,0.451470029753961,825000,6805000
4173,0,0,0,0,-0.702572954152189,-0.568153891211641,0.303109738546787,835000,6805000
4175,0,0,0,0,-0.662065857106192,-0.477979704078427,0.483836971294331,855000,6805000
4176,0,0,0,0,-0.662065857106192,-0.46379064800179,1.5770162777848,865000,6805000
4177,0,0,0,0,-0.662065857106192,-0.335098209664003,1.13388849341496,875000,6805000
4178,0,0,0,0,-0.621558760060196,-0.299606930883017,0.935458585774159,885000,6805000
4179,0,0,0,0,-0.621558760060196,-0.374558479293068,0.644953970220893,895000,6805000
4180,0,0,0,0,-0.378516177784217,-0.304618573347316,0.662026629359265,905000,6805000
4181,0,0,0,0,-0.256994886646228,-0.396883293657804,-0.391866338695112,915000,6805000
4182,0,0,0,0,-0.256994886646228,-0.386724121977187,-0.265220172920575,925000,6805000
4183,0,0,0,0,-0.135473595508239,-0.427322906315405,-0.188749973256488,935000,6805000
4184,0,0,0,0,-0.0544594014162461,-0.371718911098243,0.171941051081699,945000,6805000
4185,0,0,0,0,0.269597374951725,-0.399646496451739,0.434528977498745,955000,6805000
4186,0,0,0,0,0.350611569043718,-0.409654845650847,0.750713773405167,965000,6805000
4187,0,0,0,0,0.796189636549679,-0.300146097241537,1.73585702992366,975000,6805000
4188,0,0,0,0,1.20126060700964,-0.138010207012875,2.32535079648825,985000,6805000
4189,0,0,0,0,2.09241674202156,-0.185794371695188,0.957267341539874,995000,6805000
4190,0,0,0,0,2.53799480952752,0.0515832573562968,1.61626180057545,1005000,6805000
4191,0,0,0,0,2.90255868294149,0.000739390237748477,2.41012718205737,1015000,6805000
4192,0,0,0,0,2.7810373918035,-0.511917748638168,0.913895666816798,1025000,6805000
4193,0,0,0,0,2.74053029475751,-0.708705890565326,-0.291966611496483,1035000,6805000
4194,0,0,0,0,1.97089545088357,-0.712661010096315,0.119367266830375,1045000,6805000
4195,0,0,0,0,1.24176770405564,-0.666135617554217,-1.19048794258829,1055000,6805000
4196,0,0,0,0,0.5531470542737,-0.335659563062578,-1.25499708283751,1065000,6805000
4197,0,0,0,0,-0.0139523043702497,-0.111373431055448,-1.25499708283751,1075000,6805000
4198,0,0,0,0,-0.500037468922207,-1.02721033479338,-1.25499708283751,1085000,6805000
4223,0,0,0,0,-0.783587148244182,-0.844857004088339,-1.05039882658864,735000,6815000
4224,0,0,0,0,-0.743080051198185,-0.786944792763274,-0.680775911153741,745000,6815000
4225,0,0,0,0,-0.743080051198185,-0.807195989080202,-1.11476356717969,755000,6815000
4226,0,0,0,0,-0.743080051198185,-0.82485356645589,-0.983298461141018,765000,6815000
4227,0,0,0,0,-0.743080051198185,-0.773273258611371,-0.960744836684129,775000,6815000
4228,0,0,0,0,-0.662065857106192,-0.743814544170092,-1.15450052785312,785000,6815000
4229,0,0,0,0,-0.662065857106192,-0.759624225453955,-1.0963555427041,795000,6815000
4230,0,0,0,0,-0.702572954152189,-0.797278527660329,-0.782978287339764,805000,6815000
4231,0,0,0,0,-0.702572954152189,-0.793874938296813,-0.588207172285313,815000,6815000
4232,0,0,0,0,-0.702572954152189,-0.766875949036567,0.316167512165721,825000,6815000
4233,0,0,0,0,-0.702572954152189,-0.711427541609845,0.674622499188695,835000,6815000
4234,0,0,0,0,-0.743080051198185,-0.592700277915389,0.101978858936506,845000,6815000
4235,0,0,0,0,-0.662065857106192,-0.48650191763285,0.47293434457778,855000,6815000
4236,1,0,0,0,-0.621558760060196,-0.455053284169867,0.626759217595625,865000,6815000
4237,0,1,0,2,-0.621558760060196,-0.348692118623536,0.0961761673236609,875000,6815000
4238,0,0,0,0,-0.621558760060196,-0.300786325963715,1.13582312806788,885000,6815000
4239,0,1,1,0,-0.540544565968203,-0.369697201190489,0.682157228983354,895000,6815000
4240,0,0,0,0,-0.45953037187621,-0.364897819832826,0.552726102609199,905000,6815000
4241,0,0,0,0,-0.338009080738221,-0.27753108123393,0.22737677989756,915000,6815000
4242,0,0,0,0,-0.175980692554235,-0.337841985257537,-0.478017793929811,925000,6815000
4243,0,0,0,0,-0.175980692554235,-0.459828596710542,-0.617846335541213,935000,6815000
4244,0,0,0,0,-0.135473595508239,-0.456559396208577,0.663864006929644,945000,6815000
4245,0,0,0,0,0.10756898676774,-0.406310815862533,0.727454378412516,955000,6815000
4246,0,0,0,0,0.229090277905729,-0.468942189209273,0.0546019974612248,965000,6815000
4247,0,0,0,0,0.431625763135711,-0.365908286551522,1.13450598159551,975000,6815000
4248,0,0,0,0,0.674668345411689,-0.343106495750878,1.47421688859351,985000,6815000
4249,0,0,0,0,1.12024641291765,-0.11412133560771,1.70753797665234,995000,6815000
4250,0,0,0,2,1.6468386745156,0.113291078072361,2.32310499305325,1005000,6815000
4251,0,0,0,0,1.84937415974559,0.0547523511912902,2.08567055004653,1015000,6815000
4252,0,0,0,0,2.29495222725155,-0.335362344271905,1.25674277796389,1025000,6815000
4253,0,0,0,0,2.53799480952752,-0.714822409776339,-0.329194386587229,1035000,6815000
4254,0,0,0,0,1.88988125679158,-0.728985429643874,-0.384829748361983,1045000,6815000
4255,0,0,0,0,1.12024641291765,-0.714510985236282,-0.288370524134398,1055000,6815000
4256,0,0,0,0,0.674668345411689,-0.520028528705259,-1.25499708283751,1065000,6815000
4257,0,0,0,0,0.310104471997722,-0.373392753596328,-1.25499708283751,1075000,6815000
4258,0,0,0,0,-0.256994886646228,-0.082520651560728,-1.25499708283751,1085000,6815000
4259,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,1095000,6815000
4284,0,0,0,0,-0.783587148244182,-0.862316105471133,-0.138863825169695,745000,6825000
4285,0,0,0,0,-0.743080051198185,-0.884188386258003,-0.186390882831998,755000,6825000
4286,0,0,0,0,-0.743080051198185,-0.867528056312634,-0.275925524017492,765000,6825000
4287,0,0,0,0,-0.743080051198185,-0.83890111972511,-0.961808501833697,775000,6825000
4288,0,0,0,0,-0.702572954152189,-0.819240867584481,-0.814524201292784,785000,6825000
4289,0,0,0,0,-0.702572954152189,-0.804099755754651,-0.556516585054391,795000,6825000
4290,0,0,0,0,-0.702572954152189,-0.77911530276793,-1.03835270511235,805000,6825000
4291,0,0,0,0,-0.702572954152189,-0.776090665673991,-0.981746035372541,815000,6825000
4292,0,0,0,0,-0.662065857106192,-0.78781666568779,-0.278065853358823,825000,6825000
